,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
0,46379417,30109179,Ralphs,3.95,USD,General,46379417,swapnilarya68,2023-01-30T04:42:49Z,2023-01-30T04:43:06Z
1,46379417,30109179,Kashi,3.79,USD,General,46379417,swapnilarya68,2023-01-30T04:40:54Z,2023-01-30T04:40:54Z
2,43357520,29433704,Gas bill 11/16/22 - 12/20/22,9.33,USD,Heat/gas,43357520,Meet,2023-01-30T03:30:39Z,2023-01-30T03:30:39Z
3,46379417,30109179,Ginger,0.4,USD,Groceries,46379417,swapnilarya68,2023-01-29T21:24:56Z,2023-01-29T21:24:56Z
4,43357520,30109179,Muslin cloth ,0.66,USD,General,43357520,Meet,2023-01-29T09:00:50Z,2023-01-29T09:00:50Z
5,27555627,30109179,Pasta,0.26,USD,Groceries,27555627,Geet,2023-01-27T03:40:32Z,2023-01-27T03:40:32Z
6,27555627,30109179,Red pepper,0.26,USD,General,27555627,Geet,2023-01-27T03:40:24Z,2023-01-27T03:40:24Z
7,27555627,30109179,Green peppers,0.41,USD,General,27555627,Geet,2023-01-27T03:39:00Z,2023-01-27T03:39:00Z
8,46379417,30109179,Chilli Flakes and Oregano ,0.9,USD,General,46379417,swapnilarya68,2023-01-27T02:20:54Z,2023-01-27T02:20:54Z
9,32703372,,UPS,81.3,USD,General,32703372,yashdani,2023-01-27T02:07:24Z,2023-01-27T02:07:24Z
10,27555627,30109179,Soy milk,3.0,USD,Groceries,27555627,Geet,2023-01-26T08:08:27Z,2023-01-26T08:08:27Z
11,27555627,30109179,Bananas,1.7,USD,Groceries,27555627,Geet,2023-01-26T08:08:15Z,2023-01-26T08:08:15Z
12,27555627,30109179,Red bell pepper,0.3,USD,General,27555627,Geet,2023-01-26T08:08:01Z,2023-01-26T08:08:01Z
13,27555627,30109179,Blueberries,3.0,USD,General,27555627,Geet,2023-01-26T08:07:51Z,2023-01-26T08:07:51Z
14,27555627,30109179,Spinach,5.0,USD,General,27555627,Geet,2023-01-26T08:07:40Z,2023-01-26T08:07:40Z
15,27555627,30109179,Oranges,6.0,USD,General,27555627,Geet,2023-01-26T08:07:21Z,2023-01-26T08:07:21Z
16,27555627,30109179,Strawberry,5.0,USD,Groceries,27555627,Geet,2023-01-26T08:07:08Z,2023-01-26T08:07:08Z
17,32703372,,Yogurt,5.49,USD,Groceries,32703372,yashdani,2023-01-27T02:07:03Z,2023-01-27T02:07:03Z
18,46379417,29433704,Yash Amazon Order,8.73,USD,General,46379417,swapnilarya68,2023-01-25T06:02:52Z,2023-01-25T06:02:52Z
19,32703372,,Dominos,8.78,USD,Dining out,32703372,yashdani,2023-01-27T02:08:55Z,2023-01-27T02:08:55Z
20,43357520,43180781,Stay away from both ( woahhh just realized it) stay away though!!,14.0,USD,General,43357520,Meet,2023-01-24T18:19:01Z,2023-01-24T18:19:01Z
21,32703372,30109179,Pizza,10.94,USD,Dining out,32703372,yashdani,2023-01-24T07:41:31Z,2023-01-26T05:37:24Z
