,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
0,32703372,30109179,Spinach,2.5,USD,General,32703372,yashdani,2023-06-29T23:05:21Z,2023-06-29T23:05:21Z
1,32703372,30109179,Onions,1.0,USD,Groceries,32703372,yashdani,2023-06-29T23:05:04Z,2023-06-29T23:05:04Z
2,32703372,30109179,Tomato,1.06,USD,Groceries,32703372,yashdani,2023-06-29T23:04:50Z,2023-06-29T23:04:50Z
3,32703372,30109179,Watermelon,0.0,USD,Groceries,32703372,yashdani,2023-06-29T23:04:27Z,2023-06-29T23:04:27Z
4,32703372,30109179,Milk,0.0,USD,Groceries,32703372,yashdani,2023-06-29T23:04:12Z,2023-06-29T23:04:12Z
5,43357520,30109179,Pizza,12.62,USD,Dining out,43357520,Meet,2023-06-27T18:24:11Z,2023-06-27T18:24:11Z
6,43357520,29433704,Laundry Napkins,0.8,USD,Services,43357520,Meet,2023-06-27T18:14:02Z,2023-07-14T00:20:22Z
7,46379417,30109179,Ginger,0.66,USD,Groceries,46379417,swapnilarya68,2023-06-26T00:39:09Z,2023-06-26T00:39:09Z
8,32703372,30109179,Cumin seeds,1.0,USD,General,32703372,yashdani,2023-06-25T20:04:03Z,2023-06-25T20:04:03Z
9,32703372,30109179,Paneer,4.0,USD,General,32703372,yashdani,2023-06-25T20:02:11Z,2023-06-25T20:02:11Z
10,32703372,30109179,Moong,4.0,USD,General,32703372,yashdani,2023-06-25T20:02:01Z,2023-06-25T20:02:01Z
11,32703372,30109179,Roti,5.0,USD,Dining out,32703372,yashdani,2023-06-25T20:01:49Z,2023-06-25T20:01:49Z
12,43357520,30109179,Gopi paneer ,3.99,USD,General,43357520,Meet,2023-06-21T17:33:55Z,2023-06-21T17:34:09Z
13,43357520,30109179,Desi roti,4.99,USD,Dining out,43357520,Meet,2023-06-21T17:33:35Z,2023-06-21T17:34:18Z
14,32703372,30109179,Puffs,0.0,USD,General,32703372,yashdani,2023-06-21T07:28:31Z,2023-06-21T07:28:31Z
15,32703372,30109179,Tomato,1.5,USD,Groceries,32703372,yashdani,2023-06-21T07:27:57Z,2023-06-21T07:27:57Z
16,32703372,30109179,Onions,1.18,USD,Groceries,32703372,yashdani,2023-06-21T07:27:27Z,2023-06-21T07:27:27Z
17,32703372,30109179,Mint,1.0,USD,General,32703372,yashdani,2023-06-21T07:27:12Z,2023-06-21T07:27:12Z
18,32703372,30109179,Cilantro,0.5,USD,General,32703372,yashdani,2023-06-21T07:27:01Z,2023-06-21T07:27:01Z
19,32703372,30109179,Potatoes,3.0,USD,General,32703372,yashdani,2023-06-21T07:26:31Z,2023-06-21T07:26:31Z
20,32703372,30109179,Yogurt,2.15,USD,Groceries,32703372,yashdani,2023-06-21T07:26:11Z,2023-06-21T07:26:11Z
21,32703372,30109179,Bread,1.5,USD,Groceries,32703372,yashdani,2023-06-21T07:25:56Z,2023-06-21T07:25:56Z
22,32703372,30109179,Milk,0.0,USD,Groceries,32703372,yashdani,2023-06-20T05:22:14Z,2023-06-20T05:22:14Z
23,43357520,30109179,Roma tomato  ans serrano,1.39,USD,Groceries,43357520,Meet,2023-06-17T17:55:45Z,2023-06-17T17:55:45Z
24,32703372,,Spinach,5.0,USD,General,32703372,yashdani,2023-06-17T06:02:09Z,2023-06-17T06:02:09Z
