,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
0,27555627,30109179,Indian Bread,5.25,USD,Groceries,27555627,Geet,2022-02-28T06:29:22Z,2022-02-28T06:29:22Z
1,27555627,30109179,Pepsi,1.0,USD,General,27555627,Geet,2022-02-28T06:26:40Z,2022-02-28T06:26:40Z
2,27555627,30109179,Containers,0.68,USD,General,27555627,Geet,2022-02-28T06:23:54Z,2022-02-28T06:25:39Z
3,27555627,30109179,Almond Milk,1.79,USD,Groceries,27555627,Geet,2022-02-28T06:23:36Z,2022-02-28T06:23:36Z
4,27555627,30109179,Maple Syrup,2.0,USD,General,27555627,Geet,2022-02-28T06:23:17Z,2022-02-28T06:23:17Z
5,27555627,30109179,Vegetables,2.92,USD,Groceries,27555627,Geet,2022-02-28T06:22:35Z,2022-02-28T06:22:35Z
6,27555627,30109179,Butter,1.75,USD,Groceries,27555627,Geet,2022-02-28T06:20:37Z,2022-02-28T06:20:37Z
7,27555627,30109179,Bread,0.89,USD,Groceries,27555627,Geet,2022-02-27T06:13:11Z,2022-02-27T06:13:11Z
8,32703372,30109179,Yogurt,0.0,USD,Groceries,32703372,yashdani,2022-02-26T06:39:26Z,2022-02-26T06:39:26Z
9,43357520,29433704,Ice tray ,0.75,USD,General,43357520,Meet,2022-02-24T09:10:46Z,2022-02-24T09:10:46Z
10,43357520,30109179,Coconut shredded ,0.5,USD,Groceries,43357520,Meet,2022-02-24T09:10:26Z,2022-02-24T09:11:21Z
11,43357520,29433704,Usb outlet and dimmer ,14.23,USD,General,43357520,Meet,2022-02-24T09:09:18Z,2022-02-24T09:09:18Z
12,46379417,30109179,"Onions, Ginger, Garlic, Lemon",1.67,USD,Groceries,46379417,swapnilarya68,2022-02-24T05:27:31Z,2022-02-24T05:27:31Z
13,32703372,,Banana,2.0,USD,Groceries,32703372,yashdani,2022-02-22T20:27:49Z,2022-02-22T20:28:08Z
14,32703372,30109179,Bell peppers,0.69,USD,General,32703372,yashdani,2022-02-22T20:05:40Z,2022-02-22T20:05:40Z
15,46379417,29433704,Knife,0.29,USD,General,46379417,swapnilarya68,2022-02-22T05:13:14Z,2022-03-01T19:13:10Z
16,46379417,30109179,Gala apples,1.12,USD,Groceries,46379417,swapnilarya68,2022-02-22T05:12:11Z,2022-02-22T20:09:40Z
17,43357520,30109179,Oldspice perfume,6.0,USD,General,43357520,Meet,2022-02-22T04:59:43Z,2022-02-22T05:00:05Z
18,43357520,30109179,Sour dough,0.74,USD,General,43357520,Meet,2022-02-22T04:59:15Z,2022-02-22T04:59:15Z
19,43357520,30109179,Oranges,1.67,USD,General,43357520,Meet,2022-02-22T04:57:51Z,2022-02-22T04:58:00Z
20,43357520,30109179,Avocado,0.99,USD,General,43357520,Meet,2022-02-22T04:56:14Z,2022-02-22T04:56:14Z
21,43357520,30109179,Cilantro ,0.12,USD,General,43357520,Meet,2022-02-22T04:55:50Z,2022-02-22T04:55:50Z
22,43357520,30109179,Blueberry,2.5,USD,General,43357520,Meet,2022-02-22T04:55:23Z,2022-02-22T04:55:23Z
23,43357520,30109179,Strawberry,1.16,USD,Groceries,43357520,Meet,2022-02-22T04:55:09Z,2022-02-22T04:55:09Z
24,43357520,30109179,Salsa queso,2.24,USD,Groceries,43357520,Meet,2022-02-22T04:53:00Z,2022-02-22T04:53:00Z
25,43357520,30109179,Kroger oats ,2.99,USD,Groceries,43357520,Meet,2022-02-22T04:52:26Z,2022-02-22T04:52:26Z
26,27555627,30109179,Bread,0.89,USD,Groceries,27555627,Geet,2022-02-22T04:48:34Z,2022-02-22T04:48:34Z
27,27555627,30109179,Milk,3.49,USD,Groceries,27555627,Geet,2022-02-22T04:48:21Z,2022-02-22T04:48:21Z
28,32703372,29433704,Printouts,2.36,USD,General,32703372,yashdani,2022-02-21T09:59:17Z,2022-02-21T09:59:17Z
29,46379417,30109179,Salt,0.3,USD,Groceries,46379417,swapnilarya68,2022-02-20T22:58:16Z,2022-02-20T22:58:16Z
30,32703372,,Chobani,5.49,USD,General,32703372,yashdani,2022-02-19T10:43:35Z,2022-02-19T10:43:35Z
31,32703372,,Parliament,12.47,USD,General,32703372,yashdani,2022-02-19T10:43:02Z,2022-02-19T10:44:00Z
32,32703372,,Milk Vanilla Almond,1.79,USD,Groceries,32703372,yashdani,2022-02-19T10:42:32Z,2022-02-19T10:44:11Z
33,32703372,,Yogurt,6.93,USD,Groceries,32703372,yashdani,2022-02-19T10:42:06Z,2022-02-19T10:44:21Z
34,32703372,30109179,Potatoes,0.99,USD,General,32703372,yashdani,2022-02-19T10:41:37Z,2022-02-19T10:41:37Z
35,32703372,30109179,Cabbage,0.46,USD,General,32703372,yashdani,2022-02-19T10:41:24Z,2022-02-19T10:41:24Z
36,32703372,30109179,Zucchini,1.13,USD,General,32703372,yashdani,2022-02-19T10:41:09Z,2022-02-19T10:41:09Z
37,32703372,30109179,Tomato,1.4,USD,Groceries,32703372,yashdani,2022-02-19T10:40:43Z,2022-02-19T10:40:43Z
38,32703372,30109179,Ice cream,0.0,USD,Groceries,32703372,yashdani,2022-02-19T10:40:08Z,2022-02-19T10:40:08Z
39,32703372,30109179,Corn flakes,2.74,USD,General,32703372,yashdani,2022-02-19T10:39:42Z,2022-02-19T10:39:42Z
40,46379417,30109179,Onions,1.87,USD,Groceries,46379417,swapnilarya68,2022-02-15T08:35:02Z,2022-02-15T08:35:02Z
41,46379417,30109179,Aluminium Foil,0.45,USD,Household supplies,46379417,swapnilarya68,2022-02-15T08:34:41Z,2022-02-15T08:34:41Z
42,46379417,30109179,Tort Chips,0.56,USD,Groceries,46379417,swapnilarya68,2022-02-15T08:34:25Z,2022-02-15T08:34:25Z
43,46379417,30109179,Tomato Puree,0.38,USD,Groceries,46379417,swapnilarya68,2022-02-15T08:33:59Z,2022-02-15T08:33:59Z
44,46379417,30109179,Bread,1.0,USD,Groceries,46379417,swapnilarya68,2022-02-15T08:33:41Z,2022-02-15T08:33:41Z
45,46379417,30109179,Cheetos,2.39,USD,General,46379417,swapnilarya68,2022-02-15T08:32:51Z,2022-02-15T08:33:11Z
46,43357520,29433704,Bookshelf and wipes,8.4,USD,General,43357520,Meet,2022-02-22T00:10:52Z,2022-02-22T00:11:06Z
47,46379417,30109179,Trader Joe Chakri,3.29,USD,General,46379417,swapnilarya68,2022-02-13T06:14:49Z,2022-02-13T06:14:50Z
48,46379417,30109179,Bell Peppers ,0.86,USD,General,46379417,swapnilarya68,2022-02-13T06:14:13Z,2022-02-13T06:14:14Z
49,43357520,30109179,Yellow peas and karan roti ,4.77,USD,Dining out,43357520,Meet,2022-02-15T08:40:13Z,2022-02-15T08:40:13Z
50,32703372,30109179,Bananas,0.0,USD,Groceries,32703372,yashdani,2022-02-11T07:18:24Z,2022-02-11T07:18:24Z
51,32703372,30109179,Cheetos Lays,3.59,USD,General,32703372,yashdani,2022-02-11T07:17:52Z,2022-02-11T07:17:52Z
52,32703372,30109179,Tomatoes,1.21,USD,General,32703372,yashdani,2022-02-11T07:11:10Z,2022-02-11T07:20:00Z
53,32703372,30109179,Bread,1.0,USD,Groceries,32703372,yashdani,2022-02-11T07:10:48Z,2022-02-11T07:10:48Z
