,id,group_id,description,cost,currency_code,category,id,first_name,created_at,updated_at
0,32703372,29433704,Payment,0.0,USD,General,32703372,yashdani,2022-02-01T07:19:22Z,2022-02-01T07:19:22Z
1,3683178,,Parking,3.33,USD,Parking,3683178,Aman,2022-01-31T08:25:14Z,2022-02-04T09:17:37Z
2,46379417,29433704,Ralphs Yougurt and Sugar,1.19,USD,General,46379417,swapnilarya68,2022-01-31T04:33:23Z,2022-01-31T04:33:23Z
3,32703372,29433704,Papa Johns,16.82,USD,Groceries,32703372,yashdani,2022-01-31T04:10:30Z,2022-01-31T04:10:30Z
4,32703372,29433704,Oranges,2.24,USD,General,32703372,yashdani,2022-01-29T08:37:47Z,2022-01-29T08:37:47Z
5,32703372,29433704,Banana,0.0,USD,Groceries,32703372,yashdani,2022-01-29T08:37:25Z,2022-01-29T08:37:25Z
6,43357520,29433704,Popcorn,1.23,USD,Groceries,43357520,Meet,2022-01-29T03:28:05Z,2022-01-29T03:28:05Z
7,43357520,29433704,Target bread,0.3,USD,Groceries,43357520,Meet,2022-01-29T03:27:52Z,2022-01-29T03:27:52Z
8,43357520,29433704,Manas kirana,13.25,USD,General,43357520,Meet,2022-01-29T03:25:50Z,2022-01-29T03:25:50Z
9,27555627,29433704,Ralphs Grocery 01/26/2022,4.44,USD,Groceries,27555627,Geet,2022-01-27T10:01:07Z,2022-01-27T10:01:07Z
10,32703372,29433704,IERF,8.43,USD,General,32703372,yashdani,2022-01-30T02:50:54Z,2022-01-30T02:50:54Z
11,27555627,29433704,Ralphs Ice cream,1.99,USD,Groceries,27555627,Geet,2022-01-26T18:30:09Z,2022-01-26T18:30:09Z
12,27555627,29433704,LADWP Start Fee,2.25,USD,General,27555627,Geet,2022-01-26T07:57:00Z,2022-01-26T07:57:00Z
13,27555627,29433704,Apples,2.66,USD,Groceries,27555627,Geet,2022-01-26T07:44:14Z,2022-01-26T18:29:25Z
14,27555627,29433704,Ralphs Grocery 01/25/22,7.53,USD,Groceries,27555627,Geet,2022-01-26T06:14:36Z,2022-01-26T06:14:36Z
15,32703372,29433704,Butter,0.7,USD,Groceries,32703372,yashdani,2022-01-26T06:14:03Z,2022-01-26T06:14:03Z
16,43357520,29433704,Laundary ,0.69,USD,General,43357520,Meet,2022-02-01T05:40:20Z,2022-02-01T05:40:20Z
17,43357520,29433704,Nutella ,1.34,USD,General,43357520,Meet,2022-01-23T23:14:59Z,2022-01-23T23:15:07Z
18,43357520,29433704,Grocery  ralphs,3.09,USD,Groceries,43357520,Meet,2022-01-23T23:14:32Z,2022-01-23T23:14:40Z
19,43357520,29433704,Mop,2.46,USD,General,43357520,Meet,2022-01-23T23:13:13Z,2022-01-23T23:13:13Z
20,43357520,29433704,Steam Iron ,9.3,USD,General,43357520,Meet,2022-01-22T03:29:41Z,2022-01-22T03:29:41Z
21,46379417,29433704,Tomatoes and Bell Peppers,1.1,USD,General,46379417,swapnilarya68,2022-01-22T03:25:35Z,2022-01-22T03:25:53Z
22,46379417,29433704,Ralphs Milk,3.49,USD,Groceries,46379417,swapnilarya68,2022-01-22T03:24:49Z,2022-01-22T03:25:01Z
23,43357520,29433704,Blender ,14.36,USD,General,43357520,Meet,2022-02-02T08:05:58Z,2022-04-06T23:46:20Z
24,43357520,29433704,Greek yogurt flavoured,6.0,USD,Groceries,43357520,Meet,2022-01-19T04:15:20Z,2022-01-19T04:15:28Z
25,43357520,29433704,Yogurt plain+Banana,2.45,USD,Groceries,43357520,Meet,2022-01-19T04:14:46Z,2022-01-19T04:14:46Z
26,43357520,29433704,Yogurt blueberry vanilla,1.5,USD,Groceries,43357520,Meet,2022-01-19T04:13:33Z,2022-01-19T04:13:33Z
27,43357520,29433704,Ralphs groceries,3.17,USD,Groceries,43357520,Meet,2022-01-19T04:11:52Z,2022-01-19T04:11:52Z
28,46379417,29433704,"Target Milk, Butter, Cleaners",5.85,USD,Groceries,46379417,swapnilarya68,2022-01-17T21:02:44Z,2022-01-17T21:02:45Z
29,46379417,29433704,Strawberry Target,1.69,USD,Groceries,46379417,swapnilarya68,2022-01-17T20:59:50Z,2022-01-17T20:59:50Z
30,46379417,29433704,Klondike,1.23,USD,General,46379417,swapnilarya68,2022-01-17T20:58:46Z,2022-01-17T21:01:05Z
31,46379417,29433704,Broom and Filter and Walmart Groceries,14.03,USD,Groceries,46379417,swapnilarya68,2022-01-16T06:09:58Z,2022-01-16T06:10:15Z
32,46379417,29433704,"Kitchen Roll, All soap",15.16,USD,Household supplies,46379417,swapnilarya68,2022-01-16T06:01:23Z,2022-01-16T06:02:42Z
33,46379417,29433704,Toilet Paper,16.67,USD,Household supplies,46379417,swapnilarya68,2022-01-16T06:00:43Z,2022-01-16T06:00:43Z
34,46379417,29433704,Roti 4 packs,3.99,USD,Dining out,46379417,swapnilarya68,2022-01-16T05:55:21Z,2022-01-16T05:55:21Z
35,46379417,29433704,Lyft to Adams from Fig,2.22,USD,Taxi,46379417,swapnilarya68,2022-01-16T05:50:04Z,2022-01-16T05:50:04Z
36,27555627,29433704,Subway,5.34,USD,Dining out,27555627,Geet,2022-01-16T02:56:24Z,2022-01-16T02:56:24Z
37,43357520,29433704,All walmart,16.39,USD,Household supplies,43357520,Meet,2022-01-16T02:39:10Z,2022-01-16T06:26:38Z
38,43357520,29433704,Yash walmart,55.06,USD,Household supplies,43357520,Meet,2022-01-16T02:36:09Z,2022-01-16T06:25:10Z
39,32703372,29433704,Lyft walmart to home,4.72,USD,Household supplies,32703372,yashdani,2022-01-16T18:38:27Z,2022-01-16T18:38:27Z
40,32703372,29433704,Target,1.81,USD,Household supplies,32703372,yashdani,2022-01-15T04:06:49Z,2022-01-15T04:06:49Z
41,46379417,29433704,Ralphs Grocery,3.4,USD,Groceries,46379417,swapnilarya68,2022-01-15T01:49:53Z,2022-01-15T01:49:54Z
42,43357520,29433704,Lyft to Hollywood ,3.16,USD,Taxi,43357520,Meet,2022-01-14T23:42:48Z,2022-01-14T23:42:48Z
